author_type,url,location,deal_type,accommodation_type,price,year_of_construction,house_material_type,living_meters,floors_count,underground,creation_date
realtor_based,https://www.cian.ru/rent/flat/318482350/,Москва,rent_long,flat,450000.0,2024.0,monolithBrick,30.0,34,"Парк Победы, Поклонная, Кутузовская",2025-06-06
realtor_based,https://www.cian.ru/rent/flat/309525584/,Москва,rent_long,flat,450000.0,2016.0,monolith,30.0,8,"Тульская, Пролетарская, Крестьянская застава",2024-11-05
realtor_based,https://www.cian.ru/rent/flat/319299195/,Москва,rent_long,flat,37000.0,,unknown,14.0,10,"Яхромская, Селигерская, Лианозово",2025-07-01
realtor_not_commerce,https://www.cian.ru/rent/flat/319436682/,Москва,rent_long,flat,37000.0,2012.0,brick,20.0,3,"Филатов Луг, Прокшино, Саларьево",2025-07-04
realtor_based,https://www.cian.ru/rent/flat/319728471/,Москва,rent_long,flat,38000.0,1974.0,panel,30.0,14,"Рязанский проспект, Окская, Кузьминки, Вешняки",2025-07-14
realtor_based,https://www.cian.ru/rent/flat/319777196/,Москва,rent_long,flat,40000.0,,unknown,19.0,5,"Яхромская, Лианозово, Лианозово",2025-07-15
realtor_based,https://www.cian.ru/rent/flat/319741856/,Москва,rent_long,flat,40000.0,1967.0,panel,19.0,9,"Калужская, Университет Дружбы Народов, Воронцовская, Беляево",2025-07-14
realtor_not_commerce,https://www.cian.ru/rent/flat/283241957/,Москва,rent_long,flat,42000.0,1983.0,monolith,19.0,17,,2023-02-03
realtor_not_commerce,https://www.cian.ru/rent/flat/319100707/,Москва,rent_long,flat,42000.0,1980.0,panel,18.0,16,"Щёлковская, Первомайская",2025-06-25
realtor_based,https://www.cian.ru/rent/flat/319562225/,Москва,rent_long,flat,44000.0,,unknown,27.0,5,"Сходненская, Планерная, Трикотажная",2025-07-08
realtor_based,https://www.cian.ru/rent/flat/319459869/,Москва,rent_long,flat,45000.0,,unknown,20.0,17,"Некрасовка, Лухмановская, Люберцы",2025-07-05
realtor_not_commerce,https://www.cian.ru/rent/flat/304409312/,Москва,rent_long,flat,45000.0,2023.0,panel,14.0,15,"Молжаниново, Новоподрезково, Химки",2024-07-09
realtor_based,https://www.cian.ru/rent/flat/319742674/,Москва,rent_long,flat,47000.0,,unknown,18.0,12,"Тропарёво, Университет Дружбы Народов, Коньково",2025-07-14
realtor_not_commerce,https://www.cian.ru/rent/flat/280375973/,Москва,rent_long,flat,48000.0,1955.0,brick,20.8,5,"Окружная, Владыкино, Петровско-Разумовская, Петровско-Разумовская",2022-11-21
realtor_not_commerce,https://www.cian.ru/rent/flat/319585543/,Москва,rent_long,flat,48000.0,,unknown,21.0,14,"Новокосино, Реутов, Улица Дмитриевского",2025-07-09
realtor_based,https://www.cian.ru/rent/flat/319637244/,Москва,rent_long,flat,49000.0,1972.0,brick,18.0,9,"Новогиреево, Новогиреево, Перово",2025-07-10
realtor_based,https://www.cian.ru/rent/flat/319789059/,Москва,rent_long,flat,50000.0,1977.0,panel,20.0,12,"Шипиловская, Борисово, Красногвардейская, Зябликово",2025-07-15
realtor_based,https://www.cian.ru/rent/flat/319641281/,Москва,rent_long,flat,50000.0,,unknown,30.0,9,"Свиблово, Бабушкинская, Медведково",2025-07-10
realtor_based,https://www.cian.ru/rent/flat/275838420/,Москва,rent_long,flat,50000.0,1963.0,panel,20.0,9,"Проспект Вернадского, Новаторская, Проспект Вернадского, Новаторская",2022-07-12
realtor_based,https://www.cian.ru/rent/flat/319785761/,Москва,rent_long,flat,50000.0,,unknown,25.0,14,"Марьино, Братиславская, Перерва",2025-07-15
realtor_based,https://www.cian.ru/rent/flat/319711847/,Москва,rent_long,flat,50000.0,,unknown,20.0,5,"Перово, Новогиреево, Кусково",2025-07-13
realtor_based,https://www.cian.ru/rent/flat/312061151/,Москва,rent_long,flat,50000.0,,unknown,19.0,14,"Крылатское, Молодёжная, Рабочий посёлок",2025-01-08
realtor_based,https://www.cian.ru/rent/flat/319736247/,Москва,rent_long,flat,50000.0,,unknown,30.0,5,"Лефортово, Лефортово, Серп и Молот",2025-07-14
realtor_based,https://www.cian.ru/rent/flat/319419801/,Москва,rent_long,flat,50000.0,,unknown,32.0,5,"Кузьминки, Текстильщики, Волжская",2025-07-04
realtor_based,https://www.cian.ru/rent/flat/318673786/,Москва,rent_long,flat,50000.0,,unknown,18.0,12,"Алтуфьево, Лианозово, Бескудниково, Лианозово",2025-06-12
realtor_based,https://www.cian.ru/rent/flat/319602673/,Москва,rent_long,flat,50000.0,1958.0,brick,20.0,5,Народное Ополчение,2025-07-10
realtor_based,https://www.cian.ru/rent/flat/319749728/,Москва,rent_long,flat,50000.0,,unknown,30.0,3,"Прокшино, Ольховая",2025-07-14
realtor_based,https://www.cian.ru/rent/flat/319663102/,Москва,rent_long,flat,50000.0,,unknown,32.0,14,"Новокосино, Реутов, Улица Дмитриевского",2025-07-11
realtor_based,https://www.cian.ru/rent/flat/275892400/,Москва,rent_long,flat,50000.0,1984.0,block,20.0,16,"Беломорская, Моссельмаш, Грачёвская",2022-07-13
realtor_based,https://www.cian.ru/rent/flat/319553755/,Москва,rent_long,flat,50000.0,,brick,20.0,17,"Борисово, Шипиловская, Алма-Атинская",2025-07-08
realtor_based,https://www.cian.ru/rent/flat/312823500/,Москва,rent_long,flat,50000.0,1975.0,panel,20.0,12,"Улица Академика Янгеля, Пражская, Покровское",2025-01-26
realtor_not_commerce,https://www.cian.ru/rent/flat/319772775/,Москва,rent_long,flat,50000.0,1974.0,unknown,48.0,9,"Тёплый Стан, Генерала Тюленева, Коньково",2025-07-15
realtor_not_commerce,https://www.cian.ru/rent/flat/319771758/,Москва,rent_long,flat,50000.0,1961.0,panel,32.0,5,"Кузьминки, Юго-Восточная, Волжская",2025-07-15
realtor_not_commerce,https://www.cian.ru/rent/flat/289871568/,Москва,rent_long,flat,50000.0,2023.0,unknown,30.0,17,"Филатов Луг, Саларьево, Прокшино",2023-07-10
realtor_not_commerce,https://www.cian.ru/rent/flat/319521466/,Москва,rent_long,flat,50000.0,,unknown,20.0,12,"Улица Академика Янгеля, Покровское, Красный Строитель",2025-07-07
realtor_based,https://www.cian.ru/rent/flat/319573032/,Москва,rent_long,flat,52000.0,,unknown,38.0,14,Ольховая,2025-07-09
realtor_not_commerce,https://www.cian.ru/rent/flat/319706049/,Москва,rent_long,flat,52000.0,1960.0,brick,23.0,5,"Тимирязевская, Улица Милашенкова, Фонвизинская, Дмитровская, Бутырская",2025-07-13
realtor_based,https://www.cian.ru/rent/flat/314090021/,Москва,rent_long,flat,53000.0,,unknown,20.0,22,"Митино, Пятницкое шоссе, Волоколамская",2025-02-24
realtor_based,https://www.cian.ru/rent/flat/319671995/,Москва,rent_long,flat,53000.0,,unknown,29.0,5,"Царицыно, Кантемировская",2025-07-11
realtor_based,https://www.cian.ru/rent/flat/319712258/,Москва,rent_long,flat,53000.0,,unknown,32.0,16,"Медведково, Бабушкинская, Свиблово",2025-07-13
realtor_based,https://www.cian.ru/rent/flat/319726126/,Москва,rent_long,flat,55000.0,1978.0,panel,30.0,5,"Щербинка, Бутово, Бунинская аллея",2025-07-14
realtor_based,https://www.cian.ru/rent/flat/319785296/,Москва,rent_long,flat,55000.0,,unknown,30.0,17,"Солнцево, Солнечная, Говорово",2025-07-15
realtor_based,https://www.cian.ru/rent/flat/319729255/,Москва,rent_long,flat,55000.0,,unknown,25.0,5,"Профсоюзная, Новые Черёмушки",2025-07-14
realtor_based,https://www.cian.ru/rent/flat/319769093/,Москва,rent_long,flat,55000.0,,unknown,20.0,17,"Солнцево, Солнечная, Говорово",2025-07-15
realtor_based,https://www.cian.ru/rent/flat/319766484/,Москва,rent_long,flat,55000.0,,unknown,18.0,14,"Пролетарская, Волгоградский проспект, Крестьянская застава, Римская, Площадь Ильича, Москва-Товарная",2025-07-15
realtor_based,https://www.cian.ru/rent/flat/299280918/,Москва,rent_long,flat,55000.0,2015.0,panel,15.0,27,"Рассказовка, Аэропорт Внуково, Новопеределкино",2024-03-05
realtor_based,https://www.cian.ru/rent/flat/236579974/,Москва,rent_long,flat,55000.0,1975.0,panel,19.0,16,"ВДНХ, Улица Сергея Эйзенштейна, Ботанический сад",2020-07-13
realtor_not_commerce,https://www.cian.ru/rent/flat/278046977/,Москва,rent_long,flat,55000.0,1983.0,block,18.0,22,"Тропарёво, Юго-Западная, Университет Дружбы Народов",2022-09-08
realtor_not_commerce,https://www.cian.ru/rent/flat/318268712/,Москва,rent_long,flat,55000.0,2003.0,unknown,18.9,17,"Солнцево, Говорово, Новопеределкино",2025-06-01
realtor_not_commerce,https://www.cian.ru/rent/flat/319310583/,Москва,rent_long,flat,55000.0,1969.0,block,19.6,12,"Щёлковская, Первомайская",2025-07-01
realtor_not_commerce,https://www.cian.ru/rent/flat/318868263/,Москва,rent_long,flat,55000.0,,unknown,30.0,17,"Зеленоград — Крюково, Фирсановская, Сходня",2025-06-18
realtor_not_commerce,https://www.cian.ru/rent/flat/319712190/,Москва,rent_long,flat,55000.0,1958.0,unknown,18.0,4,"Кунцевская, Кунцевская, Давыдково, Славянский бульвар",2025-07-13
realtor_not_commerce,https://www.cian.ru/rent/flat/319401785/,Москва,rent_long,flat,55000.0,,unknown,30.2,17,"Зеленоград — Крюково, Фирсановская, Сходня",2025-07-03
realtor_not_commerce,https://www.cian.ru/rent/flat/319582679/,Москва,rent_long,flat,55000.0,1971.0,unknown,20.0,9,"Пражская, Южная, Чертановская",2025-07-09
realtor_not_commerce,https://www.cian.ru/rent/flat/319003182/,Москва,rent_long,flat,55000.0,2011.0,panel,30.0,17,"Филатов Луг, Рассказовка, Прокшино",2025-06-23
realtor_not_commerce,https://www.cian.ru/rent/flat/318850081/,Москва,rent_long,flat,56000.0,,unknown,25.0,14,Царицыно,2025-06-18
realtor_based,https://www.cian.ru/rent/flat/319773872/,Москва,rent_long,flat,60000.0,,unknown,23.0,17,"Говорово, Солнцево, Солнечная",2025-07-15
realtor_based,https://www.cian.ru/rent/flat/318911940/,Москва,rent_long,flat,60000.0,,unknown,15.0,23,"Румянцево, Саларьево, Тютчевская",2025-06-19
realtor_based,https://www.cian.ru/rent/flat/319179319/,Москва,rent_long,flat,60000.0,,unknown,22.0,22,"Варшавская, Каховская, Севастопольская, Чертановская, Нахимовский проспект",2025-06-27
realtor_based,https://www.cian.ru/rent/flat/319712338/,Москва,rent_long,flat,60000.0,,unknown,25.0,33,"Красный Строитель, Аннино, Улица Академика Янгеля",2025-07-13
realtor_based,https://www.cian.ru/rent/flat/319712189/,Москва,rent_long,flat,60000.0,,unknown,30.0,33,"Красный Строитель, Аннино, Улица Академика Янгеля",2025-07-13
realtor_based,https://www.cian.ru/rent/flat/318970660/,Москва,rent_long,flat,60000.0,,unknown,32.0,16,"Бунинская аллея, Улица Горчакова, Бульвар Адмирала Ушакова",2025-06-21
realtor_based,https://www.cian.ru/rent/flat/318836140/,Москва,rent_long,flat,60000.0,,unknown,34.0,16,"Профсоюзная, Новые Черёмушки, Зюзино",2025-06-18
realtor_based,https://www.cian.ru/rent/flat/319664435/,Москва,rent_long,flat,60000.0,,unknown,60.0,12,"Щербинка, Бунинская аллея, Бутово",2025-07-11
realtor_based,https://www.cian.ru/rent/flat/319704862/,Москва,rent_long,flat,60000.0,,unknown,30.0,9,"Коломенская, Каширская, Каширская",2025-07-13
realtor_based,https://www.cian.ru/rent/flat/319302787/,Москва,rent_long,flat,60000.0,,brick,17.0,5,"Стахановская, Плющево, Чухлинка, Перово, Окская",2025-07-01
realtor_based,https://www.cian.ru/rent/flat/319302481/,Москва,rent_long,flat,60000.0,,unknown,24.0,14,"Первомайская, Измайловская, Щёлковская",2025-07-01
realtor_not_commerce,https://www.cian.ru/rent/flat/319786698/,Москва,rent_long,flat,60000.0,2022.0,monolith,30.0,18,"Ботанический сад, Отрадное, Свиблово",2025-07-15
realtor_not_commerce,https://www.cian.ru/rent/flat/318942237/,Москва,rent_long,flat,60000.0,2017.0,panel,34.0,19,"Бабушкинская, Свиблово, Медведково",2025-06-20
realtor_not_commerce,https://www.cian.ru/rent/flat/319639986/,Москва,rent_long,flat,60000.0,,unknown,30.0,14,"Ольховая, Коммунарка",2025-07-10
realtor_not_commerce,https://www.cian.ru/rent/flat/319786329/,Москва,rent_long,flat,61000.0,2024.0,unknown,30.0,25,"Люблино, Депо, Марьино",2025-07-15
realtor_based,https://www.cian.ru/rent/flat/319401889/,Москва,rent_long,flat,63000.0,,unknown,30.0,5,"Зюзино, Каховская, Севастопольская, Чертановская",2025-07-03
realtor_based,https://www.cian.ru/rent/flat/319590442/,Москва,rent_long,flat,63000.0,,unknown,32.0,14,"Пятницкое шоссе, Митино, Волоколамская",2025-07-09
realtor_based,https://www.cian.ru/rent/flat/319598971/,Москва,rent_long,flat,64000.0,,unknown,30.0,32,"Бульвар Рокоссовского, Черкизовская, Локомотив",2025-07-09
realtor_not_commerce,https://www.cian.ru/rent/flat/278794170/,Москва,rent_long,flat,64000.0,1961.0,unknown,20.0,5,"Владыкино, Окружная, Петровско-Разумовская, Петровско-Разумовская",2022-10-02
realtor_not_commerce,https://www.cian.ru/rent/flat/296170269/,Москва,rent_long,flat,64800.0,1985.0,block,17.0,17,"Крылатское, Молодёжная, Кунцевская, Кунцевская, Терехово ",2023-12-10
realtor_based,https://www.cian.ru/rent/flat/319712904/,Москва,rent_long,flat,65000.0,,unknown,25.0,18,"Солнцево, Новопеределкино, Солнечная",2025-07-14
realtor_based,https://www.cian.ru/rent/flat/319580131/,Москва,rent_long,flat,65000.0,,unknown,26.0,25,"Перерва, Братиславская, Марьино",2025-07-09
realtor_based,https://www.cian.ru/rent/flat/315906481/,Москва,rent_long,flat,65000.0,2024.0,unknown,12.0,15,"Депо, Люблино, Перерва",2025-04-05
realtor_based,https://www.cian.ru/rent/flat/319492153/,Москва,rent_long,flat,65000.0,2019.0,monolith,19.0,17,"Люблино, Братиславская, Волжская",2025-07-07
realtor_based,https://www.cian.ru/rent/flat/319766626/,Москва,rent_long,flat,65000.0,,unknown,30.0,9,"Домодедовская, Шипиловская, Красногвардейская",2025-07-15
realtor_based,https://www.cian.ru/rent/flat/319765233/,Москва,rent_long,flat,65000.0,,unknown,18.0,5,"Филёвский парк, Славянский бульвар, Пионерская, Багратионовская, Минская, Минская",2025-07-15
realtor_based,https://www.cian.ru/rent/flat/319279096/,Москва,rent_long,flat,65000.0,,unknown,36.0,5,"Бульвар Рокоссовского, Щёлковская, Черкизовская",2025-07-01
realtor_based,https://www.cian.ru/rent/flat/319712815/,Москва,rent_long,flat,65000.0,,unknown,30.0,33,"Кантемировская, Царицыно",2025-07-14
realtor_based,https://www.cian.ru/rent/flat/318516443/,Москва,rent_long,flat,65000.0,,unknown,20.0,16,"Красный Балтиец, Коптево, Войковская",2025-06-08
realtor_based,https://www.cian.ru/rent/flat/319750285/,Москва,rent_long,flat,65000.0,,unknown,19.0,17,"ВДНХ, Улица Академика Королёва, Телецентр, Выставочный центр",2025-07-14
realtor_based,https://www.cian.ru/rent/flat/319731483/,Москва,rent_long,flat,65000.0,,unknown,21.0,14,"Кусково, Новогиреево, Перово, Новогиреево",2025-07-14
realtor_based,https://www.cian.ru/rent/flat/318964996/,Москва,rent_long,flat,65000.0,,unknown,15.0,9,"Рассказовка, Мичуринец, Новопеределкино",2025-06-21
realtor_based,https://www.cian.ru/rent/flat/307045185/,Москва,rent_long,flat,65000.0,2001.0,unknown,15.0,17,"Юго-Западная, Озёрная, Тропарёво",2024-09-07
realtor_based,https://www.cian.ru/rent/flat/224885069/,Москва,rent_long,flat,65000.0,1974.0,panel,19.0,16,"Рижская, Рижская, Проспект Мира, Марьина Роща",2020-01-21
realtor_not_commerce,https://www.cian.ru/rent/flat/318758578/,Москва,rent_long,flat,65000.0,1961.0,panel,35.0,5,"Новые Черёмушки, Профсоюзная",2025-06-16
realtor_not_commerce,https://www.cian.ru/rent/flat/271524748/,Москва,rent_long,flat,65000.0,1961.0,brick,30.0,5,"Шелепиха, Шелепиха, Москва-Сити, Москва-Сити, Москва-Сити",2022-03-23
realtor_not_commerce,https://www.cian.ru/rent/flat/319730721/,Москва,rent_long,flat,65000.0,,unknown,16.0,10,"Проспект Вернадского, Проспект Вернадского, Новаторская, Юго-Западная",2025-07-14
realtor_not_commerce,https://www.cian.ru/rent/flat/305550245/,Москва,rent_long,flat,65000.0,1951.0,brick,34.0,4,"Текстильщики, Текстильщики, Кузьминки",2024-08-04
realtor_not_commerce,https://www.cian.ru/rent/flat/319479957/,Москва,rent_long,flat,65000.0,2024.0,unknown,23.8,14,"Новоподрезково, Сходня, Фирсановская",2025-07-06
realtor_not_commerce,https://www.cian.ru/rent/flat/279809163/,Москва,rent_long,flat,65000.0,2011.0,panel,30.0,25,"Аминьевская, Аминьевская, Мичуринский проспект, Мичуринский проспект, Очаково",2022-11-07
realtor_not_commerce,https://www.cian.ru/rent/flat/293889518/,Москва,rent_long,flat,66990.0,,unknown,30.0,6,"Орехово, Домодедовская, Шипиловская",2023-10-16
realtor_based,https://www.cian.ru/rent/flat/319778622/,Москва,rent_long,flat,67000.0,,unknown,30.0,20,"Солнцево, Новопеределкино, Солнечная",2025-07-15
realtor_based,https://www.cian.ru/rent/flat/319478473/,Москва,rent_long,flat,67000.0,,unknown,25.0,33,"Красный Строитель, Аннино, Улица Академика Янгеля",2025-07-06
realtor_based,https://www.cian.ru/rent/flat/319708524/,Москва,rent_long,flat,67000.0,,unknown,21.0,9,"Новаторская, Новаторская, Новые Черёмушки",2025-07-13
realtor_not_commerce,https://www.cian.ru/rent/flat/277654286/,Москва,rent_long,flat,67000.0,2022.0,monolith,12.0,16,"Потапово, Улица Горчакова, Бульвар Адмирала Ушакова",2022-08-30
realtor_based,https://www.cian.ru/rent/flat/313377448/,Москва,rent_long,flat,68000.0,,unknown,20.0,14,"Дубровка, Волгоградский проспект, Кожуховская, Угрешская",2025-02-07
realtor_not_commerce,https://www.cian.ru/rent/flat/319748952/,Москва,rent_long,flat,68000.0,1964.0,brick,19.0,8,"Коломенская, Кленовый бульвар, Каширская",2025-07-14
realtor_based,https://www.cian.ru/rent/flat/317929369/,Москва,rent_long,flat,69000.0,,unknown,25.0,14,"Ольховая, Коммунарка",2025-05-23
realtor_based,https://www.cian.ru/rent/flat/319712738/,Москва,rent_long,flat,70000.0,,unknown,30.0,16,"Румянцево, Саларьево, Тютчевская",2025-07-14
realtor_based,https://www.cian.ru/rent/flat/319766878/,Москва,rent_long,flat,70000.0,,unknown,30.0,33,"Аминьевская, Аминьевская, Мичуринский проспект, Мичуринский проспект",2025-07-15
realtor_based,https://www.cian.ru/rent/flat/319784305/,Москва,rent_long,flat,70000.0,,unknown,23.0,17,"Отрадное, Ботанический сад, Владыкино",2025-07-15
realtor_based,https://www.cian.ru/rent/flat/319760640/,Москва,rent_long,flat,70000.0,,unknown,20.0,33,"Аминьевская, Аминьевская, Мичуринский проспект, Мичуринский проспект",2025-07-15
realtor_based,https://www.cian.ru/rent/flat/319712795/,Москва,rent_long,flat,70000.0,,unknown,20.0,23,"Румянцево, Саларьево, Филатов Луг",2025-07-14
realtor_based,https://www.cian.ru/rent/flat/319747695/,Москва,rent_long,flat,70000.0,,unknown,30.0,31,"Братиславская, Перерва, Марьино",2025-07-14
realtor_based,https://www.cian.ru/rent/flat/279867040/,Москва,rent_long,flat,70000.0,2012.0,monolithBrick,23.0,24,"Строгино, Мякинино",2022-11-08
realtor_based,https://www.cian.ru/rent/flat/319351965/,Москва,rent_long,flat,70000.0,,unknown,32.0,35,"Беломорская, Речной вокзал, Ховрино",2025-07-02
realtor_based,https://www.cian.ru/rent/flat/319007919/,Москва,rent_long,flat,70000.0,,unknown,22.0,14,"Саларьево, Филатов Луг, Прокшино",2025-06-23
realtor_based,https://www.cian.ru/rent/flat/319631988/,Москва,rent_long,flat,70000.0,,unknown,35.0,16,"Яхромская, Селигерская, Бескудниково, Дегунино",2025-07-10
realtor_based,https://www.cian.ru/rent/flat/319485320/,Москва,rent_long,flat,70000.0,,unknown,28.0,18,"Прокшино, Ольховая, Филатов Луг",2025-07-06
realtor_based,https://www.cian.ru/rent/flat/257396181/,Москва,rent_long,flat,70000.0,1974.0,panel,32.0,12,"Бибирево, Алтуфьево, Лианозово",2021-05-22
realtor_based,https://www.cian.ru/rent/flat/316946871/,Москва,rent_long,flat,70000.0,,unknown,30.0,17,"Прокшино, Ольховая, Филатов Луг",2025-04-29
realtor_not_commerce,https://www.cian.ru/rent/flat/319643699/,Москва,rent_long,flat,70000.0,1963.0,block,30.0,5,"Фонвизинская, Тимирязевская, Петровско-Разумовская",2025-07-11
realtor_not_commerce,https://www.cian.ru/rent/flat/318539211/,Москва,rent_long,flat,70000.0,2020.0,monolith,35.0,15,"Прокшино, Ольховая, Коммунарка",2025-06-09
realtor_not_commerce,https://www.cian.ru/rent/flat/319688266/,Москва,rent_long,flat,70000.0,,unknown,19.0,9,"Савёловская, Савёловская, Савёловская, Петровский Парк, Динамо",2025-07-12
realtor_not_commerce,https://www.cian.ru/rent/flat/312177243/,Москва,rent_long,flat,70000.0,,unknown,18.0,17,"Новые Черёмушки, Новаторская",2025-01-11
realtor_not_commerce,https://www.cian.ru/rent/flat/260819125/,Москва,rent_long,flat,70000.0,2020.0,monolith,30.0,25,"Курьяново, Перерва",2021-07-19
realtor_not_commerce,https://www.cian.ru/rent/flat/313831791/,Москва,rent_long,flat,70000.0,,unknown,27.3,9,"Беляево, Университет Дружбы Народов, Коньково, Калужская",2025-02-18
realtor_not_commerce,https://www.cian.ru/rent/flat/319510370/,Москва,rent_long,flat,70000.0,,unknown,30.0,12,"Шелепиха, Шелепиха, Москва-Сити, Москва-Сити",2025-07-07
realtor_not_commerce,https://www.cian.ru/rent/flat/319580358/,Москва,rent_long,flat,70000.0,2021.0,unknown,16.0,15,"Филатов Луг, Прокшино, Саларьево",2025-07-09
realtor_not_commerce,https://www.cian.ru/rent/flat/274152031/,Москва,rent_long,flat,71000.0,2020.0,unknown,12.0,16,"Улица Скобелевская, Бульвар Адмирала Ушакова, Бульвар Дмитрия Донского",2022-05-31
realtor_not_commerce,https://www.cian.ru/rent/flat/319572546/,Москва,rent_long,flat,72000.0,1962.0,brick,26.0,5,"Давыдково, Кунцевская, Кунцевская",2025-07-09
realtor_based,https://www.cian.ru/rent/flat/319519680/,Москва,rent_long,flat,73000.0,,unknown,30.0,33,"Бескудниково, Бибирево, Дегунино",2025-07-07
realtor_based,https://www.cian.ru/rent/flat/319702484/,Москва,rent_long,flat,75000.0,,unknown,16.0,22,"Саларьево, Румянцево, Солнцево",2025-07-13
realtor_based,https://www.cian.ru/rent/flat/319752975/,Москва,rent_long,flat,75000.0,1976.0,panel,35.0,17,"Зюзино, Новые Черёмушки, Воронцовская",2025-07-15
realtor_based,https://www.cian.ru/rent/flat/319623354/,Москва,rent_long,flat,75000.0,,unknown,30.0,12,"Тульская, Крымская, Крымская",2025-07-10
realtor_based,https://www.cian.ru/rent/flat/318390418/,Москва,rent_long,flat,75000.0,,unknown,30.0,23,"Авиамоторная, Авиамоторная, Авиамоторная",2025-06-04
realtor_based,https://www.cian.ru/rent/flat/319553295/,Москва,rent_long,flat,75000.0,,unknown,54.0,14,"Кантемировская, Москворечье, Царицыно",2025-07-08
realtor_based,https://www.cian.ru/rent/flat/319762888/,Москва,rent_long,flat,75000.0,,unknown,31.0,9,"Речной вокзал, Водный стадион, Беломорская",2025-07-15
realtor_based,https://www.cian.ru/rent/flat/319287041/,Москва,rent_long,flat,75000.0,,unknown,36.0,19,"Лесопарковая, Аннино, Улица Старокачаловская",2025-07-01
realtor_based,https://www.cian.ru/rent/flat/319707941/,Москва,rent_long,flat,75000.0,,unknown,30.0,17,"Люблино, Братиславская, Волжская",2025-07-13
realtor_based,https://www.cian.ru/rent/flat/319625167/,Москва,rent_long,flat,75000.0,,unknown,29.0,17,"Братиславская, Люблино, Марьино",2025-07-10
realtor_based,https://www.cian.ru/rent/flat/318920844/,Москва,rent_long,flat,75000.0,,unknown,18.0,22,"Отрадное, Ботанический сад, Свиблово",2025-06-20
realtor_based,https://www.cian.ru/rent/flat/319731703/,Москва,rent_long,flat,75000.0,,unknown,28.0,9,"Пролетарская, Крестьянская застава, Волгоградский проспект, Марксистская, Дубровка",2025-07-14
realtor_based,https://www.cian.ru/rent/flat/319388943/,Москва,rent_long,flat,75000.0,,unknown,25.0,16,"Румянцево, Саларьево, Тютчевская",2025-07-03
realtor_based,https://www.cian.ru/rent/flat/319485298/,Москва,rent_long,flat,75000.0,,unknown,25.0,23,"Улица Академика Янгеля, Аннино, Красный Строитель",2025-07-06
realtor_based,https://www.cian.ru/rent/flat/319662719/,Москва,rent_long,flat,75000.0,,unknown,25.0,4,"Партизанская, Измайлово, Семёновская",2025-07-11
realtor_based,https://www.cian.ru/rent/flat/319210491/,Москва,rent_long,flat,75000.0,,unknown,30.0,33,"Верхние Лихоборы, Лихоборы, Окружная, Лихоборы",2025-06-28
realtor_based,https://www.cian.ru/rent/flat/315637550/,Москва,rent_long,flat,75000.0,2023.0,unknown,30.0,33,"Озёрная, Мещерская, Очаково",2025-03-31
realtor_not_commerce,https://www.cian.ru/rent/flat/319684222/,Москва,rent_long,flat,75000.0,,unknown,39.0,9,"Отрадное, Владыкино, Ботанический сад",2025-07-12
realtor_not_commerce,https://www.cian.ru/rent/flat/319601854/,Москва,rent_long,flat,75000.0,2022.0,unknown,30.0,29,"Кунцевская, Кунцевская, Пионерская",2025-07-10
realtor_not_commerce,https://www.cian.ru/rent/flat/317292635/,Москва,rent_long,flat,75000.0,,unknown,30.0,9,"Люблино, Братиславская, Депо",2025-05-08
realtor_not_commerce,https://www.cian.ru/rent/flat/273469930/,Москва,rent_long,flat,75000.0,,monolithBrick,22.0,33,"Черкизовская, Локомотив, Партизанская",2022-05-14
realtor_not_commerce,https://www.cian.ru/rent/flat/318900487/,Москва,rent_long,flat,76000.0,,unknown,12.0,22,"Саларьево, Новопеределкино, Солнцево",2025-06-19
realtor_based,https://www.cian.ru/rent/flat/318890672/,Москва,rent_long,flat,78000.0,,unknown,20.0,14,"ЦСКА, Динамо, Петровский Парк",2025-06-19
realtor_based,https://www.cian.ru/rent/flat/319640733/,Москва,rent_long,flat,78000.0,,unknown,30.0,23,"Отрадное, Бибирево, Владыкино",2025-07-10
realtor_based,https://www.cian.ru/rent/flat/319788406/,Москва,rent_long,flat,80000.0,,unknown,18.0,7,"Зорге, Полежаевская, Хорошёвская, Хорошёво, ЦСКА",2025-07-15
realtor_based,https://www.cian.ru/rent/flat/319787196/,Москва,rent_long,flat,80000.0,,unknown,30.0,9,"Перово, Кусково, Новогиреево",2025-07-15
realtor_based,https://www.cian.ru/rent/flat/318841365/,Москва,rent_long,flat,80000.0,1996.0,panel,42.0,17,"Кузьминки, Рязанский проспект, Юго-Восточная",2025-06-18
realtor_based,https://www.cian.ru/rent/flat/319765274/,Москва,rent_long,flat,80000.0,,unknown,24.0,17,"Рассказовка, Мичуринец, Новопеределкино",2025-07-15
realtor_based,https://www.cian.ru/rent/flat/319773720/,Москва,rent_long,flat,80000.0,,unknown,24.0,21,"Озёрная, Мещерская, Очаково",2025-07-15
realtor_based,https://www.cian.ru/rent/flat/319770715/,Москва,rent_long,flat,80000.0,,unknown,35.0,12,"Речной вокзал, Беломорская, Ховрино",2025-07-15
realtor_based,https://www.cian.ru/rent/flat/319086339/,Москва,rent_long,flat,80000.0,,unknown,25.0,17,"Университет Дружбы Народов, Тропарёво, Коньково",2025-06-25
realtor_based,https://www.cian.ru/rent/flat/297814984/,Москва,rent_long,flat,80000.0,,unknown,25.0,22,"Спартак, Тушинская, Трикотажная",2024-01-28
